Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2021,111,T,M,243,1109,1693,1561,1321,1041,1186,1762,1912,1695,1393,1118,1162,1135,823,456,151,124,36
2021,111,T,F,213,1042,1567,1468,1235,910,1136,1868,1882,1767,1400,1238,1446,1472,1235,797,326,363,220
2021,111,U,B,325,1576,2505,2250,2019,1419,1729,2809,3056,2751,2088,1592,1704,1692,1436,900,343,353,163
2021,111,U,M,172,819,1322,1148,1038,734,827,1288,1503,1312,1018,724,720,712,552,336,113,88,26
2021,111,U,F,153,757,1183,1102,981,686,902,1521,1553,1440,1070,868,984,980,885,564,230,265,138
2021,111,R,B,130,575,756,779,537,532,594,822,738,710,705,764,904,916,621,352,134,133,93
2021,111,R,M,71,290,372,413,283,307,360,474,409,383,375,394,442,424,271,120,38,36,10
2021,111,R,F,60,285,384,366,254,225,234,348,329,327,330,370,462,492,350,233,97,98,83
2021,1119,T,B,10503,49636,79744,69535,58118,47010,58173,87530,96951,87756,76791,67631,80459,88810,74391,51143,19028,25711,15332
2021,1119,T,M,5390,25390,40664,35442,29888,24593,29644,43622,47628,42683,36531,31440,35652,36854,28079,17671,5316,5818,2640
2021,1119,T,F,5113,24246,39081,34093,28230,22417,28529,43908,49324,45073,40261,36191,44807,51956,46313,33472,13712,19893,12692
2021,1119,U,B,8256,38911,59267,51313,44130,33885,43498,68298,76002,66270,55979,45821,52327,57457,50091,35681,13905,17974,9742
2021,1119,U,M,4228,19898,30208,26035,22581,17457,21477,32845,36160,31259,25853,20657,21973,21986,17723,11600,3727,3938,1639
2021,1119,U,F,4028,19013,29059,25279,21550,16428,22022,35453,39843,35011,30127,25164,30354,35471,32369,24081,10178,14037,8103
2021,1119,R,B,2247,10725,20478,18222,13988,13125,14675,19232,20949,21487,20812,21810,28132,31353,24300,15462,5123,7737,5591
2021,1119,R,M,1162,5492,10456,9408,7308,7137,8167,10777,11468,11424,10678,10783,13679,14868,10356,6072,1589,1880,1001
2021,1119,R,F,1085,5233,10022,8814,6680,5989,6508,8455,9481,10063,10134,11027,14453,16485,13944,9391,3534,5857,4590
2021,1127,T,B,9084,42646,63732,57443,54698,52303,55574,85716,87395,79083,72773,65319,67714,71655,61665,46800,18395,21939,12383
2021,1127,T,M,4659,22012,32722,29679,29063,28022,28368,43186,43563,38692,35115,31439,31184,31037,25168,17134,5911,5735,2831
2021,1127,T,F,4425,20634,31011,27765,25635,24282,27207,42530,43833,40391,37658,33880,36531,40618,36497,29666,12484,16204,9552
2021,1127,U,B,7074,33118,47884,42275,41876,40182,42726,65742,66364,59736,55592,50002,51616,54210,48385,38070,15127,18197,10318
2021,1127,U,M,3623,17113,24722,21792,22358,21475,21538,32702,32709,28763,26421,23881,23478,23069,19475,13802,4908,4836,2459
2021,1127,U,F,3452,16005,23162,20483,19518,18707,21188,33040,33655,30973,29171,26121,28139,31141,28910,24268,10219,13361,7859
2021,1127,R,B,2010,9528,15849,15168,12822,12121,12849,19974,21032,19347,17182,15317,16098,17446,13280,8730,3268,3742,2066
2021,1127,R,M,1036,4899,8000,7887,6705,6547,6830,10484,10854,9929,8694,7558,7706,7968,5693,3332,1003,899,372
2021,1127,R,F,974,4629,7849,7282,6117,5575,6019,9490,10178,9418,8488,7759,8392,9478,7588,5398,2265,2843,1694
2021,1141,T,B,13632,64229,93796,89481,87881,106411,115730,184211,189556,165894,142664,122766,132807,149493,129013,94196,37220,45853,26820
2021,1141,T,M,7061,33044,48167,45908,46758,56164,57640,93166,96807,83857,70623,59044,59983,63118,51011,34614,12179,11578,5445
2021,1141,T,F,6572,31185,45629,43574,41123,50247,58091,91045,92749,82037,72041,63722,72824,86375,78003,59583,25042,34275,21375
2021,1141,U,B,9242,42337,61572,58130,59078,73904,80735,126830,127465,109728,95191,80339,87050,97966,85342,63669,25556,31703,18124
2021,1141,U,M,4769,21845,31664,29726,31412,38297,39629,63566,64434,54514,46251,37726,38473,40541,32652,22806,8315,7959,3642
2021,1141,U,F,4473,20492,29909,28404,27666,35607,41106,63264,63031,55215,48941,42613,48578,57425,52690,40864,17241,23745,14482
2021,1141,R,B,4391,21892,32224,31352,28803,32507,34996,57381,62092,56166,47473,42427,45757,51527,43672,30527,11665,14150,8696
2021,1141,R,M,2292,11199,16504,16182,15346,17868,18011,29600,32373,29343,24372,21318,21510,22577,18359,11808,3864,3619,1803
2021,1141,R,F,2099,10693,15721,15170,13457,14640,16985,27781,29719,26823,23101,21109,24247,28950,25313,18719,7801,10531,6894
2021,1147,T,B,6353,29523,44138,41406,34113,30305,35789,57217,61538,56392,52360,44155,44457,44446,36766,25720,10166,11647,5427
2021,1147,T,M,3234,15236,22724,21415,18660,17482,19378,29939,31432,27698,25258,21277,20344,18029,12519,7396,2385,2011,689
2021,1147,T,F,3119,14287,21414,19991,15453,12823,16411,27278,30107,28695,27103,22878,24113,26417,24247,18324,7782,9636,4739
2021,1147,U,B,5852,27146,40903,38501,31147,26208,32306,52745,57344,52837,49394,41815,42025,41839,34747,24454,9706,11169,5187
2021,1147,U,M,2972,13986,21088,19926,16607,14309,17237,27372,29129,25749,23682,20080,19243,16918,11764,6993,2265,1922,665
2021,1147,U,F,2880,13160,19816,18575,14541,11900,15069,25373,28216,27088,25712,21736,22783,24921,22983,17462,7441,9247,4523
2021,1147,R,B,501,2377,3235,2906,2966,4097,3483,4472,4194,3556,2966,2340,2432,2607,2019,1266,461,478,240
2021,1147,R,M,262,1250,1637,1489,2054,3173,2141,2567,2303,1949,1576,1198,1102,1111,756,404,120,89,24
2021,1147,R,F,239,1127,1598,1417,913,924,1342,1906,1891,1607,1391,1142,1330,1496,1264,863,341,390,216
2021,1149,T,B,4704,23344,36613,33862,28900,25028,28189,44243,47007,42966,39845,36168,41434,46879,38367,30280,11995,15738,9380
2021,1149,T,M,2403,12211,18879,17575,14797,12800,14700,22273,23240,20683,18974,16084,17466,18734,13389,9872,3421,3429,1485
2021,1149,T,F,2301,11133,17735,16288,14103,12228,13490,21970,23767,22283,20871,20085,23968,28145,24978,20409,8575,12309,7896
2021,1149,U,B,3645,18323,27335,25141,22070,18365,21242,33360,35411,32287,29434,25715,28225,31852,27007,21415,8535,10942,6063
2021,1149,U,M,1863,9587,14096,13064,11250,9255,10817,16275,16963,15179,13686,11114,11377,11868,8797,6445,2306,2279,926
2021,1149,U,F,1783,8737,13239,12077,10820,9110,10426,17086,18448,17108,15748,14601,16848,19985,18210,14970,6229,8663,5137
2021,1149,R,B,1059,5021,9279,8722,6830,6663,6947,10883,11596,10679,10411,10454,13209,15027,11360,8866,3461,4796,3318
2021,1149,R,M,540,2625,4783,4511,3547,3546,3883,5998,6277,5504,5288,4970,6089,6866,4592,3427,1115,1150,559
2021,1149,R,F,519,2396,4496,4211,3283,3118,3064,4885,5319,5175,5123,5484,7121,8161,6768,5439,2346,3646,2759
2021,1158,T,B,4875,22645,34230,31117,30043,25810,28917,45981,47523,43292,41904,38899,43606,49833,42877,31904,12734,15522,9287
2021,1158,T,M,2540,11618,17634,15945,16139,14091,14949,23543,23956,21094,19632,17544,18842,20278,15697,10713,3663,3548,1667
2021,1158,T,F,2335,11027,16596,15172,13904,11719,13968,22438,23567,22198,22273,21356,24764,29555,27180,21191,9071,11974,7620
2021,1158,U,B,3682,17149,24780,22381,22791,19268,20990,33238,34792,31764,30147,26623,28659,32974,29407,22442,8752,10310,5439
2021,1158,U,M,1912,8828,12631,11426,12356,10520,10682,16515,16958,15011,13739,11538,11725,12524,9945,7072,2481,2259,998
2021,1158,U,F,1770,8322,12149,10956,10435,8748,10308,16724,17834,16754,16408,15085,16934,20450,19462,15370,6271,8051,4442
2021,1158,R,B,1194,5496,9450,8736,7252,6542,7927,12743,12731,11528,11758,12276,14948,16859,13470,9462,3982,5213,3848
2021,1158,R,M,628,2790,5003,4520,3783,3571,4267,7028,6998,6084,5893,6006,7118,7754,5752,3641,1182,1290,670
2021,1158,R,F,566,2706,4447,4216,3469,2971,3660,5715,5734,5444,5865,6271,7830,9106,7718,5821,2800,3923,3178
2021,1140,T,B,50096,214258,293739,234205,267503,316321,300068,490328,511053,447907,402914,366391,371217,383337,328059,264983,120135,145405,90303
2021,1140,T,M,25484,109512,150969,120078,139490,164577,143886,236511,245354,212843,188492,167484,159608,152164,120352,89610,38504,39375,20268
2021,1140,T,F,24612,104746,142770,114127,128013,151744,156182,253817,265699,235064,214422,198907,211609,231173,207707,175373,81632,106030,70035
2021,1140,U,B,50096,214258,293739,234205,267503,316321,300068,490328,511053,447907,402914,366391,371217,383337,328059,264983,120135,145405,90303
2021,1140,U,M,25484,109512,150969,120078,139490,164577,143886,236511,245354,212843,188492,167484,159608,152164,120352,89610,38504,39375,20268
2021,1140,U,F,24612,104746,142770,114127,128013,151744,156182,253817,265699,235064,214422,198907,211609,231173,207707,175373,81632,106030,70035
2021,1140,R,B
2021,1140,R,M
2021,1140,R,F
2021,3700,T,B,134931,607413,901036,805267,708097,673550,817470,1169965,1196817,1083255,984076,884421,933951,1006761,856078,648209,281123,376991,187526
2021,3700,T,M,69447,312630,463091,413668,364752,346387,411930,582757,590418,530118,473693,420680,423849,438270,347771,245111,93186,107644,50466
2021,3700,T,F,65484,294783,437945,391599,343346,327163,405541,587208,606399,553138,510383,463742,510102,568492,508308,403099,187937,269347,137060
2021,3700,U,B,90220,406652,573491,475926,429923,423451,531743,792713,800244,715307,631662,554446,563910,612042,537327,421828,181883,231682,115596
2021,3700,U,M,46466,209148,294047,243852,222089,217766,263736,386549,387727,345837,300719,259495,249363,257166,211344,155987,60374,65617,30936
2021,3700,U,F,43754,197505,279445,232074,207835,205685,268008,406165,412517,369470,330944,294951,314548,354876,325983,265841,121509,166065,84660
2021,3700,R,B,44711,200761,327545,329341,278174,250100,285727,377252,396573,367949,352414,329976,370041,394719,318751,226382,99240,145309,71930
2021,3700,R,M,22981,103482,169045,169816,142663,128622,148194,196208,202691,184281,172975,161185,174487,181104,136427,89124,32812,42027,19530
2021,3700,R,F,21730,97279,158500,159525,135511,121478,137533,181044,193882,183668,179440,168791,195554,213616,182325,137258,66429,103282,52400
2021,1179,T,B,5167,22015,32990,31736,25401,26549,31212,42028,39759,36030,32185,29673,31285,33830,27214,20556,8825,12125,5775
2021,1179,T,M,2580,11242,16997,16218,13044,13284,15246,20610,19386,17568,15501,13981,14041,14690,11267,7934,3011,3451,1544
2021,1179,T,F,2587,10773,15993,15519,12357,13265,15966,21418,20374,18462,16684,15692,17244,19140,15947,12622,5814,8675,4232
2021,1179,U,B,2762,11635,16150,14612,12131,14133,16820,22925,20567,18218,15148,13456,14070,15523,13182,10558,4400,5692,2862
2021,1179,U,M,1379,5890,8207,7294,6215,6931,7994,11057,9811,8760,7062,6053,5999,6324,5212,3971,1476,1598,731
2021,1179,U,F,1384,5745,7943,7318,5916,7202,8826,11869,10756,9458,8086,7403,8071,9199,7971,6587,2924,4095,2131
2021,1179,R,B,2405,10380,16841,17124,13270,12416,14393,19103,19193,17812,17038,16217,17216,18307,14032,9998,4425,6433,2913
2021,1179,R,M,1202,5352,8790,8924,6829,6353,7252,9554,9575,8808,8440,7928,8042,8366,6056,3963,1535,1853,813
2021,1179,R,F,1204,5028,8051,8201,6441,6063,7141,9550,9618,9004,8598,8289,9174,9941,7976,6035,2890,4580,2101
2021,1185,T,B,2845,12883,19833,20191,15376,13133,15548,22364,22036,18163,15261,15589,20182,20605,15492,8252,2864,4519,2530
2021,1185,T,M,1489,6675,10198,10447,7892,6710,7903,11431,11144,8908,7394,7564,9431,9294,6428,3098,890,1350,694
2021,1185,T,F,1356,6208,9635,9744,7484,6423,7646,10933,10892,9255,7867,8025,10751,11312,9064,5154,1975,3170,1837
2021,1185,U,B,1453,6381,9826,9477,7640,6179,6940,10675,10720,8861,6819,6332,8242,8657,7322,4270,1467,2197,1330
2021,1185,U,M,765,3294,5070,4902,3863,3083,3336,5027,5016,4000,2994,2745,3442,3443,2758,1532,453,667,374
2021,1185,U,F,688,3087,4757,4575,3777,3096,3605,5649,5705,4862,3825,3587,4801,5214,4565,2738,1014,1530,956
2021,1185,R,B,1392,6502,10007,10714,7736,6954,8608,11689,11316,9302,8443,9257,11940,11949,8170,3982,1398,2323,1201
2021,1185,R,M,724,3381,5129,5545,4029,3627,4567,6405,6129,4908,4400,4819,5990,5851,3670,1566,437,683,320
2021,1185,R,F,668,3121,4879,5169,3708,3327,4041,5285,5187,4394,4043,4438,5951,6098,4500,2416,961,1640,881
2021,1103,T,B,60677,268081,384472,334749,293096,263155,334299,466525,486178,441886,405345,356097,370120,400386,341474,264945,114538,159831,77992
2021,1103,T,M,31203,138119,198083,171828,149106,135644,171790,234924,240386,216905,195589,170124,167952,174913,138190,100955,38325,46530,22755
2021,1103,T,F,29474,129962,186389,162921,143990,127511,162509,231601,245793,224982,209757,185973,202168,225473,203284,163990,76213,113301,55237
2021,1103,U,B,39052,170319,228654,175637,154422,139911,193502,287166,292548,259848,231834,199774,199792,214946,185625,147938,63306,82604,38858
2021,1103,U,M,20101,87576,117486,89867,79145,73201,98460,141334,142254,126618,111181,94599,89057,91330,73068,55232,21154,23752,11504
2021,1103,U,F,18951,82743,111168,85770,75277,66711,95043,145833,150295,133230,120653,105175,110736,123616,112557,92706,42152,58852,27355
2021,1103,R,B,21625,97763,155818,159112,138675,123244,140797,179359,193630,182039,173511,156323,170328,185440,155849,117008,51232,77227,39134
2021,1103,R,M,11102,50543,80598,81961,69961,62444,73331,93590,98132,90287,84408,75525,78895,83583,65123,45723,17171,22778,11252
2021,1103,R,F,10523,47220,75221,77151,68714,60801,67467,85769,95498,91752,89104,80799,91433,101857,90727,71285,34061,54449,27882
2021,1112,T,B,10746,47040,72375,63415,52040,46225,54714,79104,80867,71135,63526,56637,62984,65786,56141,38504,14746,17558,9859
2021,1112,T,M,5595,24396,37256,31904,26709,23640,27311,38639,39311,34125,30248,26761,28735,28746,22564,14293,4729,4679,2487
2021,1112,T,F,5152,22645,35120,31511,25332,22585,27403,40466,41556,37011,33278,29876,34249,37040,33577,24212,10017,12880,7372
2021,1112,U,B,7010,31173,45970,37942,31896,29624,36268,52034,53788,47012,41839,35928,38038,40427,36929,27456,10274,11449,6433
2021,1112,U,M,3627,16242,23726,18914,16501,15140,17777,24877,25629,22115,19540,16651,16790,16940,14303,9867,3317,3046,1611
2021,1112,U,F,3383,14931,22244,19029,15396,14485,18492,27157,28159,24897,22300,19278,21248,23488,22626,17589,6957,8403,4823
2021,1112,R,B,3737,15868,26405,25473,20144,16601,18446,27070,27079,24124,21687,20709,24946,25359,19212,11049,4473,6109,3426
2021,1112,R,M,1968,8154,13530,12991,10208,8501,9535,13762,13682,12010,10709,10111,11945,11806,8261,4426,1412,1633,877
2021,1112,R,F,1769,7714,12876,12483,9936,8100,8911,13309,13398,12114,10978,10599,13001,13553,10951,6623,3061,4477,2550
2021,1118,T,B,19476,92751,142997,132985,115734,123054,141371,208047,209212,194308,179323,165025,169698,178945,154259,117618,52161,68633,37636
2021,1118,T,M,10094,47665,73363,68236,59962,63035,70744,104151,103905,95078,86382,78509,77984,78257,62915,44470,17367,19531,9336
2021,1118,T,F,9383,45086,69635,64749,55772,60019,70627,103897,105307,99230,92942,86516,91714,100688,91344,73148,34794,49103,28300
2021,1118,U,B,15072,72370,107215,98067,88365,96435,111119,167448,168304,154830,139777,125642,125239,133048,118002,92480,40925,52716,29781
2021,1118,U,M,7796,37235,54888,50244,45565,49153,54816,82463,82239,74757,66525,58791,56228,56535,46889,34441,13650,14975,7401
2021,1118,U,F,7277,35136,52327,47823,42800,47282,56303,84985,86066,80073,73252,66851,69011,76514,71114,58039,27276,37741,22380
2021,1118,R,B,4404,20381,35783,34918,27370,26619,30252,40600,40908,39478,39547,39383,44459,45897,36257,25138,11236,15918,7855
2021,1118,R,M,2298,10431,18475,17992,14397,13883,15928,21688,21667,20321,19857,19718,21756,21723,16027,10029,3717,4556,1935
2021,1118,R,F,2106,9951,17308,16926,12973,12737,14324,18912,19241,19157,19690,19665,22703,24174,20230,15109,7519,11362,5920
2021,1160,T,B,36021,164643,248369,222193,206451,201436,240327,351897,358766,321734,288437,261402,279683,307211,261501,198336,87990,114325,53735
2021,1160,T,M,18487,84534,127195,115037,108040,104075,118936,173003,176288,157535,138580,123741,125707,132371,106408,74362,28865,32105,13651
2021,1160,T,F,17534,80110,121174,107156,98411,97361,121391,178894,182479,164199,149857,137661,153976,174840,155093,123974,59125,82220,40084
2021,1160,U,B,24872,114776,165678,140192,135471,137170,167095,252466,254318,226539,196247,173316,178530,199443,176268,139127,61512,77026,36333
2021,1160,U,M,12800,58912,84671,72632,70801,70260,81354,121793,122780,109588,93418,80656,77848,82596,69117,50945,20325,21580,9317
2021,1160,U,F,12072,55864,81007,67560,64671,66910,85741,130673,131538,116951,102829,92660,100682,116847,107152,88183,41187,55446,27017
2021,1160,R,B,11149,49868,82692,82001,70980,64267,73233,99432,104449,95196,92190,88087,101153,107769,85233,59209,26478,37300,17402
2021,1160,R,M,5688,25622,42524,42405,37240,33816,37582,51211,53508,47948,45163,43085,47859,49776,37291,23418,8540,10525,4335
2021,1160,R,F,5462,24246,40168,39597,33741,30451,35651,48221,50941,47248,47028,45002,53294,57993,47942,35791,17938,26775,13067
2021,3800,T,B,132224,568305,805391,779202,685300,661398,738459,909872,797335,695952,608422,587374,581755,558507,405354,269348,125628,157434,85447
2021,3800,T,M,68289,293120,414663,401147,351906,332102,366426,446715,389150,340726,294889,281763,268763,252634,174536,108833,45549,49775,27282
2021,3800,T,F,63935,275185,390728,378055,333394,329296,372034,463157,408185,355226,313534,305612,312993,305873,230818,160515,80080,107659,58165
2021,3800,U,B,62813,273218,370188,357502,334998,341646,372948,490338,431523,381967,315792,292403,276987,278838,213352,153259,70466,80879,40538
2021,3800,U,M,32516,141336,191759,184282,172722,171215,181185,235484,207661,185834,151592,137523,123497,121726,89381,61453,25941,25405,12632
2021,3800,U,F,30297,131882,178429,173220,162276,170431,191763,254854,223862,196134,164200,154881,153490,157112,123971,91806,44525,55474,27906
2021,3800,R,B,69411,295088,435204,421700,350302,319752,365511,419535,365813,313985,292631,294971,304769,279669,192002,116090,55162,76555,44909
2021,3800,R,M,35773,151785,222905,216865,179184,160888,185241,211232,181489,154893,143297,144240,145266,130908,85155,47381,19608,24370,14650
2021,3800,R,F,33638,143303,212299,204835,171119,158865,180271,208303,184324,159092,149334,150731,159503,148761,106847,68709,35555,52186,30259
2021,1182,T,B,44992,193694,267127,255972,225263,218353,254907,302301,246749,208460,190649,187956,181955,153402,95429,60541,29213,35411,23501
2021,1182,T,M,23268,100313,138439,133154,115382,108930,126034,146817,119599,102736,94544,92491,87157,71453,43099,26444,12246,13870,9097
2021,1182,T,F,21724,93381,128688,122818,109881,109423,128873,155484,127150,105724,96105,95465,94798,81950,52330,34098,16968,21541,14404
2021,1182,U,B,16537,79044,105346,112328,104895,111691,115578,150842,124470,108405,87056,79691,71981,64743,42636,28363,13176,13027,7213
2021,1182,U,M,8614,41427,55724,58893,54303,55523,55711,71109,59571,53695,43676,39113,33979,29811,19431,12955,5897,5458,3034
2021,1182,U,F,7923,37617,49622,53435,50592,56168,59867,79734,64899,54710,43380,40578,38002,34932,23205,15408,7279,7569,4179
2021,1182,R,B,28455,114651,161781,143644,120368,106663,139330,151459,122279,100055,103593,108265,109975,88659,52793,32178,16038,22385,16289
2021,1182,R,M,14654,58887,82715,74261,61079,53407,70324,75708,60028,49041,50868,53378,53179,41642,23668,13489,6349,8413,6063
2021,1182,R,F,13801,55764,79066,69383,59289,53256,69006,75751,62251,51014,52725,54887,56796,47018,29125,18690,9689,13972,10226
2021,1126,T,B,8382,31967,46800,49761,45495,45111,45058,45617,34712,31864,27206,29316,23211,19531,10407,5873,2967,2662,1722
2021,1126,T,M,4344,16474,24252,24747,23044,21945,23245,23039,16598,15147,12822,14338,11081,9960,4942,2704,1195,974,748
2021,1126,T,F,4039,15493,22548,25015,22452,23167,21813,22579,18115,16718,14384,14978,12130,9571,5465,3169,1773,1688,975
2021,1126,U,B,4326,16853,25585,26631,24716,25003,24629,24907,18968,17551,15190,16001,12690,10202,5428,3163,1561,1344,979
2021,1126,U,M,2271,8698,13287,12989,12294,12097,13010,12757,8975,8388,7157,7936,6086,5310,2572,1506,648,506,438
2021,1126,U,F,2055,8155,12298,13642,12422,12906,11619,12150,9993,9164,8033,8065,6605,4892,2856,1658,913,838,541
2021,1126,R,B,4057,15114,21215,23130,20780,20109,20430,20711,15745,14313,12016,13315,10521,9329,4980,2710,1407,1318,743
2021,1126,R,M,2073,7776,10965,11758,10750,9848,10236,10282,7623,6759,5665,6402,4995,4650,2371,1198,547,468,310
2021,1126,R,F,1984,7338,10250,11373,10030,10261,10194,10429,8122,7554,6351,6913,5526,4680,2609,1512,860,850,434
2021,1183,T,B,10461,45418,68445,64529,51553,56850,62850,81852,71543,63134,53215,57657,58877,55060,39222,25276,13416,15461,7662
2021,1183,T,M,5425,23261,34872,32973,26266,28322,30556,39818,34433,30539,25243,26860,26827,24375,16590,9918,4636,4681,2474
2021,1183,T,F,5036,22157,33573,31556,25287,28529,32294,42034,37110,32595,27972,30797,32050,30685,22632,15358,8780,10780,5188
2021,1183,U,B,5235,21293,31856,30616,26017,28995,30219,42568,38200,35145,29002,30654,29882,29996,22969,16050,7817,8562,3972
2021,1183,U,M,2735,10906,16193,15463,13182,14643,14312,20156,17838,16631,13258,13707,12872,12551,9364,6109,2779,2577,1151
2021,1183,U,F,2500,10387,15663,15153,12835,14353,15907,22413,20363,18514,15744,16947,17011,17445,13605,9941,5038,5986,2821
2021,1183,R,B,5226,24125,36590,33914,25536,27855,32632,39284,33343,27989,24213,27003,28995,25065,16253,9226,5599,6899,3690
2021,1183,R,M,2690,12356,18680,17510,13084,13679,16244,19662,16596,13908,11985,13153,13956,11825,7226,3809,1857,2105,1323
2021,1183,R,F,2536,11770,17910,16404,12452,14176,16388,19622,16747,14081,12228,13850,15039,13240,9027,5417,3742,4795,2367
2021,1191,T,B,4967,23269,32986,33512,27593,27480,31346,40260,37614,33562,28917,28786,29743,30987,22937,14571,6575,9476,5104
2021,1191,T,M,2547,11846,17011,17026,13935,13658,15164,19205,17750,16055,13542,13484,13561,13783,9686,5826,2295,2880,1749
2021,1191,T,F,2421,11423,15975,16486,13658,13823,16182,21055,19865,17507,15375,15302,16183,17205,13251,8745,4280,6596,3355
2021,1191,U,B,2102,9183,12755,12957,11356,11153,12409,17019,16142,15084,12256,11899,11628,12637,9996,7002,3078,3851,1909
2021,1191,U,M,1097,4713,6574,6586,5570,5336,5730,7723,7246,6980,5491,5309,5006,5232,3971,2751,1121,1201,642
2021,1191,U,F,1005,4470,6182,6371,5786,5817,6679,9297,8896,8105,6766,6590,6623,7405,6025,4251,1957,2650,1267
2021,1191,R,B,2866,14086,20231,20555,16237,16328,18938,23241,21473,18478,16661,16887,18115,18350,12941,7569,3498,5625,3195
2021,1191,R,M,1450,7133,10438,10441,8365,8322,9435,11482,10504,9075,8052,8175,8555,8551,5715,3075,1174,1679,1107
2021,1191,R,F,1416,6953,9794,10115,7872,8006,9503,11759,10969,9403,8610,8712,9560,9800,7226,4495,2324,3946,2088
2021,1190,T,B,7090,31359,47226,44532,39779,42410,44579,55954,51727,48369,44786,43422,44493,43663,33860,25318,13617,16769,9147
2021,1190,T,M,3652,16269,24105,22858,20973,22181,22095,27867,24586,22982,20649,19708,19358,18654,13516,9465,4532,4839,2600
2021,1190,T,F,3438,15090,23121,21674,18807,20229,22484,28087,27142,25387,24138,23714,25136,25010,20344,15853,9086,11930,6548
2021,1190,U,B,4433,19499,28733,25999,25037,27336,27380,35493,32985,31339,28747,27779,27827,27758,22148,17442,9198,10908,5486
2021,1190,U,M,2253,10101,14604,13354,13285,14561,13462,17519,15296,14552,12785,12192,11485,11198,8288,6241,2975,3040,1518
2021,1190,U,F,2180,9398,14129,12645,11753,12775,13919,17974,17689,16788,15963,15587,16342,16560,13861,11201,6223,7868,3968
2021,1190,R,B,2657,11860,18494,18534,14742,15074,17199,20461,18743,17030,16039,15643,16667,15905,11712,7877,4420,5861,3662
2021,1190,R,M,1399,6168,9501,9504,7688,7620,8633,10348,9290,8431,7864,7516,7873,7456,5228,3224,1557,1799,1082
2021,1190,R,F,1259,5692,8993,9030,7054,7455,8566,10113,9453,8599,8175,8127,8794,8450,6484,4653,2863,4062,2580
2021,1196,T,B,29355,119256,162263,155491,135813,119374,108463,129782,112126,92290,71615,66758,64194,61429,39132,19176,6622,7458,5012
2021,1196,T,M,15145,61505,83217,80083,69569,60533,54784,66407,57279,46343,34921,32240,29803,28969,17735,8451,2538,2479,1909
2021,1196,T,F,14210,57751,79046,75408,66244,58841,53679,63375,54848,45948,36694,34518,34391,32460,21398,10725,4084,4979,3103
2021,1196,U,B,14152,52567,63578,53441,47761,43275,38705,52908,46950,38187,27708,24668,22875,21766,12569,6518,2274,2025,833
2021,1196,U,M,7327,27076,32690,27469,24656,21869,19412,27108,24767,19772,13699,11830,10217,10173,5607,2999,927,790,417
2021,1196,U,F,6826,25491,30888,25973,23106,21407,19293,25801,22184,18415,14009,12838,12658,11593,6962,3519,1347,1236,416
2021,1196,R,B,15203,66689,98685,102050,88052,76099,69758,76874,65176,54104,43907,42090,41319,39663,26564,12658,4348,5433,4180
2021,1196,R,M,7819,34430,50527,52615,44914,38664,35372,39299,32512,26571,21222,20410,19586,18796,12128,5452,1611,1690,1493
2021,1196,R,F,7384,32260,48158,49435,43138,37435,34386,37575,32664,27533,22685,21681,21734,20867,14436,7206,2737,3743,2687
2021,1107,T,B,26979,123344,180545,175406,159806,151821,191257,254109,242865,218275,192035,173482,179284,194435,164369,118595,53219,70198,33299
2021,1107,T,M,13910,63452,92768,90307,82739,76536,94548,123565,118908,106926,93169,82643,80978,85442,68970,46027,18109,20052,8706
2021,1107,T,F,13069,59892,87778,85099,77067,75285,96709,130544,123958,111349,98866,90839,98306,108994,95399,72568,35111,50146,24594
2021,1107,U,B,16030,74780,102336,95532,95217,94195,124030,166601,153810,136258,115833,101713,100105,111737,97607,74723,33365,41162,20148
2021,1107,U,M,8220,38416,52688,49530,49434,47187,59550,79114,73970,65818,55527,47436,43854,47451,40150,28893,11595,11835,5433
2021,1107,U,F,7810,36364,49649,46003,45783,47008,64480,87488,79840,70440,60306,54277,56251,64286,57458,45830,21770,29328,14715
2021,1107,R,B,10949,48564,78209,79874,64589,57626,67227,87508,89056,82017,76203,71769,79179,82699,66762,43873,19855,29036,13152
2021,1107,R,M,5690,25036,40080,40778,33305,29349,34998,44452,44938,41108,37642,35207,37124,37991,28821,17135,6514,8218,3273
2021,1107,R,F,5259,23528,38129,39097,31284,28277,32229,43056,44118,40909,38561,36562,42055,44708,37941,26738,13341,20818,9879
2021,3300,T,B,262200,1228329,1909046,1662418,1435328,1318470,1557214,2375386,2375067,2108681,1953943,1810624,2025573,2210597,1808307,1308670,536846,695464,398951
2021,3300,T,M,135311,631947,981070,853455,734071,671086,788043,1189756,1177489,1017492,924524,845096,908935,941240,706916,464212,164017,175375,81699
2021,3300,T,F,126889,596383,927976,808963,701257,647384,769172,1185630,1197579,1091189,1029419,965528,1116639,1269357,1101391,844458,372829,520089,317252
2021,3300,U,B,191710,913509,1389074,1172139,1050476,949324,1159933,1823406,1817192,1580997,1410237,1238587,1351245,1495394,1270249,956204,392097,481604,263238
2021,3300,U,M,99007,469844,713168,601208,533159,475491,571742,888881,878579,747687,654839,561452,581742,606625,475004,326529,117973,120135,54315
